mu sigma
2.9664984927304467 2.806729302460687
2.99509378058151 2.820774579465949
3.0160797233255514 2.8121884203603837
2.9844766691741182 2.819830496191647
3.0027987519308734 2.782937674837348
3.018782905477538 2.8084154165708375
2.9745044856881018 2.8156400092758878
2.9709537993886053 2.8128439168544697
2.970701686516506 2.7899492928354706
2.9656399392384936 2.8020669263285147
3.0163099847292054 2.7908091637024564
2.976441546017048 2.8166882752240907
3.011600836216133 2.7869192661284097
3.012780810114319 2.8147308097243755
2.9851830708949767 2.8197017040077954
3.0203829378865783 2.800356487539515
2.9842254305715783 2.8194803436364175
2.9668025835680503 2.796201882258931
2.976701022427574 2.8165772595286764
2.9666211657585255 2.797242607582886
2.996153254227878 2.820240234096306
3.0056786902415666 2.818171667101044
2.9881257175559113 2.782470686534742
2.9664922231443884 2.804239361609602
3.0173889778106364 2.792968479432049
3.0027394144714887 2.7834884322593867
2.9863512326742225 2.782844841134966
2.9990123816617564 2.819727898066269
3.009154517576435 2.786028822754576
2.9670080882272436 2.7969169782610983
2.966572049457772 2.803906495586754
2.971119925580232 2.790442634014567
2.967018849835534 2.797107973404747
3.0122823183257372 2.814392962335368
2.9838840485022864 2.7834882485705768
3.018454035596298 2.807130226252361
3.0176030052552836 2.80870835159039
2.968012667777642 2.794973692755032
2.9920950545211458 2.82002223941904
2.975926264689035 2.8155906151353767
3.0184999143186557 2.795942171500314
3.011872331381636 2.78804484735941
3.014079523286931 2.8125741410781786
2.998439836654347 2.8195011103211822
3.00606269638434 2.817430378402348
3.018613222470833 2.8056934606933357
3.0183889822847294 2.79622294275664
3.0150859949492457 2.8113507016696113
3.0142411781616114 2.7903983790631366
2.9977438338828097 2.7830622472078472
2.9685105872327866 2.795185610276864
3.0105046387166245 2.81492102988453
3.0018328220714356 2.8185562510099476
3.0180684406970526 2.796014988557033
2.992274033613047 2.782846894687054
2.9879455586361607 2.7832218661184243
2.992356198540331 2.81956285527466
2.984960260048925 2.818639841361334
2.9865546410551924 2.8189566567135325
3.0183142682092443 2.797216737845558
2.969329246609723 2.8083672828365644
2.981162009892761 2.7850790724344945
2.977540035165486 2.8157224138500485
2.9987986394210986 2.818965286466701
2.972193367282987 2.7906457260303825
2.995597893462318 2.78311684767268
2.970235562854911 2.809465618723157
2.9766632114458487 2.7872896124668634
2.9771800076024673 2.8153599176007615
2.971330229554164 2.810690321636973
2.9713202826717184 2.7917860654191906
2.9753373829753755 2.814060793492591
2.968502727514719 2.796788427982281
2.982501392529733 2.817515917104925
3.0011482073737645 2.818217007480686
3.018403679611097 2.8001639325017065
3.0152227604894533 2.7925919484986728
2.983566869347986 2.7846875137251867
3.017845232882708 2.797732758542453
3.0029555522393157 2.8176159468599944
2.9679170509011015 2.8016863812267405
2.9685492441318178 2.7973317854588577
3.0181647376833394 2.799784895663842
2.9900343389240707 2.783567305268126
2.9907585844026947 2.78354596684238
2.9698199551811784 2.807781596962387
2.97100079224896 2.8094848291936207
3.017800509486108 2.803802113476223
2.9819936036966426 2.785434249708529
2.970339662095905 2.808363459588673
2.9719708163504683 2.8105086805853445
2.9814371813767 2.785668156762753
2.9736024506737952 2.7904524628620884
3.017681152323812 2.8021084644057277
2.9769608125339575 2.7880893337035384
2.998764495324485 2.8181305178754212
3.017640090400722 2.8019807626418096
2.9831846008801395 2.7853482641951786
3.016839587032467 2.7968495672626155
2.968714351972648 2.800569826287585
3.017236039177038 2.798732455420617
2.9873973394346254 2.7844657708537657
2.9854520922945023 2.817537924518308
2.969350107784533 2.8049122968881672
2.982551041970475 2.816687225335228
2.9849488443321843 2.8173901174194285
2.9973884808809483 2.784284859147837
2.973048179784903 2.7915654847759863
2.976713329104699 2.7885772318854225
2.9719041603579264 2.8095125513981687
2.973692529214831 2.8114534251030188
2.9915923977201615 2.8182741866359855
2.9984555454129405 2.7845294679809514
3.0118042875831685 2.812012443872928
2.9696313188568175 2.805077616770117
3.017115835080233 2.801790828418863
2.9988794999138557 2.7847281981872096
2.988275793744783 2.8178192648571168
2.9901271315843125 2.784367352476874
3.0157454948924483 2.7956144258670994
3.0051253281692327 2.7865759086991133
2.978108349766575 2.8143617918963315
2.9911733899563675 2.818039752729345
3.011799922026328 2.790693653173636
3.015555344135545 2.8069161926299153
2.9793977352810126 2.787477960438274
2.9708756090066997 2.807024683597878
2.9833797107071547 2.816460667453482
3.0008574885500927 2.816997671141257
2.9916618335711798 2.8178840011492436
2.970166927948008 2.805229771303562
2.9906340007374768 2.7845809979590213
3.0136213126190166 2.8094363823958064
2.999972767274499 2.785275017571531
3.016572003057939 2.8021970606247955
3.0039288012511323 2.8159311280116746
2.972409873570573 2.7933947553703273
2.9725774518007366 2.7932195421757102
2.9934527062689247 2.817694664525395
3.0152199501239876 2.80636184579353
2.9721108439217274 2.808296228649094
3.0100924546764967 2.812451538846408
2.974771648053414 2.811261444906048
2.983146070017229 2.7863901346563678
2.9859424464150197 2.8167546220855435
2.9896439984559993 2.817338345021809
2.970253409264129 2.7988899788211183
2.9810326149820576 2.787287782940548
2.9717493350741133 2.795022650889007
3.016147527108769 2.802160978441917
3.0094686595095506 2.812705906849056
3.0107095508506543 2.7906739282668203
3.006139437646749 2.8146029868018467
3.0160854088279017 2.8017522832097947
2.971821811001814 2.7952842920328695
3.015385489185855 2.797571047860949
3.014855002766131 2.8061579281045166
2.9954337537750444 2.785170007081014
2.9922088922349306 2.8172226116268133
3.0143060328304476 2.7954796158449255
2.971192014340308 2.797111428102479
2.971248346205298 2.7971324649255527
3.010775884357124 2.791253943072936
3.008383962142048 2.789448825180573
3.0084959833735225 2.7895256817156886
3.01049486363181 2.791060557451237
2.971326237321667 2.797151348469424
2.9716297722687974 2.8059169460148494
3.0125474223830695 2.8091912767618146
2.9708475380434796 2.8027654434421976
3.015466310335305 2.801437291198756
2.9874014866021703 2.8164542565663417
2.9834863391037554 2.815418838727626
3.007408363448664 2.8132854596568766
2.9784432781912673 2.8130174346728527
2.973433385994631 2.794068941265712
3.003501457307751 2.787398108696642
2.9850291486807623 2.786649148257224
2.974549095899042 2.792805439073737
2.996415673809244 2.7858382015444856
3.0137416423173784 2.80643322582217
2.9782244658049164 2.7898748433197174
3.0146155091862195 2.8037794956167925
2.997056653661328 2.7860311160873055
3.0044383201426337 2.8143201729350436
2.9784837419223864 2.8125538556572294
3.0121614316825673 2.7938783665521925
2.994890561053672 2.816421173953098
2.9762896179970117 2.791628098252212
3.012890854561636 2.795105357245328
3.0144883388892834 2.802868430774872
2.9903070338606126 2.8161983908502597
2.974214264870596 2.80832659736235
3.0143933597349766 2.799762209352554
2.9814807966245134 2.8137429273932613
3.008144081766828 2.7906899276072936
2.98797268359198 2.7867058096270503
2.9986326896172244 2.786818817735524
2.987627504917596 2.786817287449212
3.0089324828126185 2.7913991712138198
2.9721050897543284 2.801314634436511
2.9816690353047175 2.788776395323218
3.0129480282486902 2.7964677672813627
2.9724091144312443 2.8033080397026393
3.0139163671778983 2.799898002081775
2.9894235636753406 2.786669672490646
2.988071183745707 2.7868770296927527
2.977528794439137 2.791419314699974
3.0136823007252738 2.7989680332468234
2.9765648312077526 2.810108072258011
3.0131097034871477 2.7974307251765262
2.972537366282925 2.8026770814245676
2.9822667489285775 2.788746480626656
2.9727339793049357 2.8033839970895436
2.977347129712239 2.8105414183075568
2.9729429679396837 2.7983404378364347
2.980821755628758 2.789550275825914
3.013349501727868 2.8032358578554906
3.0128414518480353 2.7975730932831757
2.9971590710888862 2.78707719264208
2.975082939075496 2.8077982328310567
3.0067113511509262 2.790539915110185
2.9749191529179186 2.7949460440867013
3.011889771066829 2.7958997270739223
3.0049468310759426 2.7896012992531345
2.9870616381020842 2.814799774341425
3.0004204385618065 2.8144742729795014
2.987662880124903 2.7874737839467176
3.0131810887216908 2.801541238399789
2.9735945845652934 2.7979508255750347
2.9953108405709465 2.7870932795211116
2.995364825943591 2.787098197655762
3.0115638777701244 2.7961102526959634
2.980740793773566 2.812039953229725
2.9981082146236178 2.814659571054135
2.981628688484341 2.789844441074636
3.0108957788799007 2.807170881829931
2.9964866699992267 2.7875643246755493
2.9744263436353395 2.7971965519598574
2.984631762427647 2.7887631434560234
3.007401470891222 2.8105424605144447
2.9860495446866775 2.788349868404177
3.0018251595000645 2.8134421242765906
2.9913394828587725 2.787538175368657
2.9794771871063848 2.791471416584514
2.9865705335941217 2.7883269570035023
3.0118095971576664 2.804514932275446
2.974063022318541 2.8031972747978178
3.009617748773898 2.794160958950931
2.977700827881095 2.7930086759514205
3.0121763459046087 2.7994247956554896
2.985213355375211 2.8135503703331803
2.9977033305462792 2.814321333744958
3.010039361169335 2.807423435912803
3.012131563978087 2.8020145125229567
3.001553213182533 2.8132464199946687
3.0121568921288193 2.80105469001616
2.9844301546888117 2.813155957391635
2.979983703880336 2.8109117188623283
2.982045608044271 2.7903261171103577
3.0047143254759834 2.7906153724205556
2.99612789193064 2.787992256357588
3.005141045471746 2.7909024927829664
3.00716627905075 2.810057785981979
2.9845577120738955 2.813049510519771
2.989104490914611 2.8141867395442848
2.9832605248643085 2.812520137738315
2.985492414319182 2.78899230623014
3.0117773188061387 2.7996263515882216
3.0080815026610725 2.8091642755621904
2.984066810746067 2.789621138779703
2.9892761076450873 2.8140791819035544
3.0055494061498016 2.791453850693928
2.975025501172081 2.798362973656125
3.0098384679635792 2.80670210793855
2.976504828174062 2.795540955302452
2.9953355261013224 2.8140465341400707
3.0093687780128837 2.8071005347077693
2.9748762433931764 2.802043636111769
3.003868921750754 2.790720728992418
2.9879849855632723 2.813558802881527
2.9828323811079342 2.8118197529224016
2.978419399369514 2.7935604583661484
2.9749738600892432 2.80102592446587
2.9771428960024178 2.7950918373027034
2.9795935819555934 2.7926608216056197
2.976177773406455 2.8053159478758327
2.982391889845875 2.791024636654233
2.980917009160188 2.7919177994585134
3.0091667299219487 2.8067283516653396
2.9925653967654338 2.8137831861969453
2.9761045454422335 2.797314758447606
3.003601933085296 2.7910478718755796
2.9931428409117222 2.813667080187145
2.997302999907508 2.7890604812817017
3.004367743744955 2.791615484661507
3.010543455064671 2.7996688808113825
2.9911734361066737 2.7888292486693818
2.9802367730885204 2.792802197713915
2.9938932291278686 2.813459636463172
2.980956023331411 2.8099644042832113
2.981100158089038 2.8100576662027548
2.9976156849282107 2.789282207411782
3.0093010819558224 2.7966990428259972
2.990842679534392 2.813205231461245
3.0056089382867377 2.7928877707083166
2.9848093085783773 2.790584355036379
2.9771556846107874 2.79681391023951
2.9923525464430956 2.789088029451255
2.977441884446632 2.8059228163938963
2.9881545674639254 2.812662200959086
3.0066034605649268 2.7938518427927503
2.9931695830469036 2.813167592799825
2.994331243441302 2.813114458493355
2.980104132800465 2.7935484928482617
2.9776715118355157 2.805985978842892
2.977419396472478 2.8052293412048446
2.9856379896760727 2.7906213147772716
3.0066258863738264 2.7943027925526804
2.994577439674257 2.8128547314503205
3.0059190278636643 2.808637057534656
2.9946422300514666 2.812837709122861
2.998309883584 2.790026865431441
2.9847737932926286 2.7910361269345927
2.978389664002139 2.7958315669678275
2.9952833161435444 2.8127181745557706
2.9896954342345223 2.7897488582736147
2.979112981711054 2.795066401474484
2.9837363154165604 2.791615842134229
2.9862810827181034 2.8116757113506963
3.005189538098791 2.793401612677747
2.9792902244727393 2.7952134528102306
3.0075874052430605 2.7961738797019926
2.9939365899893042 2.8125176448047737
2.9898636128578415 2.790025518958012
2.9905467103923646 2.8123226737665625
2.977182319572311 2.8004077553418947
2.977167851514817 2.801527759039218
2.978813570711969 2.8060024700925283
2.993122133552624 2.812334934729787
2.9808048549932797 2.7941284463539096
2.9821727899196437 2.7931947364226706
3.007574393849538 2.796875027289643
2.98677745972014 2.8112499135217712
3.0065257834554227 2.7955054982221554
2.977579200549765 2.8008337606382137
2.979333572951032 2.7960997448542346
2.9776142536590875 2.80070990655983
3.00840702732231 2.7993878950112223
3.001587142269298 2.7919891755455044
2.98121492868757 2.7942072363363
2.989754027381642 2.811733220171316
3.004664220720872 2.8082675055522084
3.003073732188618 2.809364365261249
2.9789417421922995 2.7971727163751865
2.9803900500646927 2.795338565056687
2.983742317780359 2.8095634788361057
3.006441213067983 2.7961062434495343
2.9963956146744533 2.7907271822026307
3.0040114754667036 2.8085289846802866
2.980496162108798 2.806959065716641
3.0081528037172762 2.8010021098847213
3.0001273714064967 2.791741047923445
2.9846406450395 2.792373564593791
2.9785836466190356 2.803864098673707
2.9836170000480844 2.809333195610657
2.9993800260291192 2.7916057470822664
2.998109827533621 2.8110534133970475
2.97907906509705 2.7976922742033645
2.9791913578887 2.8047812056269024
2.9858097344496883 2.79203014386733
2.998879807685178 2.7915168349440784
3.0078405790154967 2.800383365397996
2.979142929594337 2.7977997907367307
3.0029818695456227 2.793413771644941
2.978688051922025 2.803235391363507
3.001048322872215 2.792386008682363
3.005063978130158 2.807190477599276
2.9793620281573787 2.8046653937715034
2.983792109162922 2.809076098920344
3.0051044426898397 2.8069069537458935
2.9945872731181566 2.7909780468179224
2.9797611006803253 2.7973955279165557
2.99681686835099 2.8109510573441465
2.980625758769509 2.806153719885493
3.006996863990214 2.7986354968478655
2.9947647842782334 2.8112085600617185
2.980968635725537 2.8065087865715785
2.9804685901988295 2.7964241374184624
3.007393309945738 2.8013732675309875
2.9876506972441947 2.8104381803142795
2.9978419049677245 2.810632857624644
2.980750986112879 2.8060542181825716
3.0072562930290436 2.8014657936285663
2.9976341145023335 2.791709524393495
2.9910004167596025 2.810982252424253
2.9793210233299696 2.803029633013583
3.0047491454059347 2.7956065158638004
2.9966965205378324 2.7915566812326933
2.995404111615367 2.791397208502502
2.9803317131097757 2.8051092517391023
2.980065741070306 2.8043392997919367
2.9842724427872476 2.8086415183395457
2.997791008282718 2.810321908512173
3.0043533508165394 2.795502011185212
2.9947846806752123 2.7915196632064063
3.001192178407661 2.8089542925088455
2.9815422315992945 2.7959873582311614
2.990683810112547 2.81055098933902
2.9978259458598915 2.792179499500924
2.992927474522075 2.8106929904871683
2.9916011644040545 2.7916549861357094
3.0051102715959797 2.7967840954766965
2.9865089831650486 2.792906598033496
2.990076463035829 2.8103238886525546
2.9868274676995106 2.8094479068571063
2.9798251277527465 2.800487149680354
2.980678454915309 2.8044292474922976
2.994248459710967 2.7917994324351705
2.994958528096113 2.8102994425134127
2.9804804181539164 2.7989799841529726
3.0040215743005887 2.796232031040906
3.0056739966695885 2.8027757019960307
2.9890417463938417 2.7926301820953894
2.984357487692434 2.794653085909885
2.9817220846043435 2.797292832211858
2.994731452079492 2.792420059484639
3.0019914561144163 2.795071962076921
2.997310753173323 2.8093415245354363
2.9810608166189745 2.7996081529597854
2.9957283266774 2.7926893909838606
2.9834694615898845 2.795825943208433
2.980940063477032 2.801903799099355
2.981001407206219 2.801782697562572
2.982025781029915 2.7976823276762257
3.0017054904949503 2.795187396290806
2.999398377289151 2.8083570356022394
3.0044529555413395 2.7984082085371624
3.004325314224956 2.7981891278267703
3.0027923885174683 2.796231602781809
3.001102622032461 2.7948918992656697
2.9999049169246126 2.79424296715911
2.9894948260555565 2.8090877247409676
2.987991530202211 2.8086516160672432
2.98377352239706 2.7961130065992905
3.0009185919889063 2.7950157162956053
2.9830245087119165 2.797407417049111
2.997666240935561 2.7937896639983144
2.997163497488336 2.79367038293084
2.9856901437413237 2.8071607066039395
2.981970325532479 2.8023860065452166
2.983099924961337 2.7974616266205454
3.0042211071879343 2.800696637421506
3.002335060745351 2.80548210260758
2.9982680319896193 2.807953324970614
2.9968144370484295 2.7939214589590122
2.982453598660571 2.8025272632591847
3.003219283945388 2.8038535542444603
3.001227351880098 2.8061461322064627
2.9896142069660137 2.7939340507746735
3.002541461913872 2.7975264637723014
2.9833002523828673 2.804129905955816
2.9925302122468294 2.7936100757733913
2.999512253933043 2.806983392785469
2.9858287033568547 2.795841063877395
2.988040816070897 2.807531438025018
2.9834911802500335 2.8036095571372415
2.9833906333997495 2.799066713175497
2.9870956941344176 2.7954270128956313
3.0019638870481784 2.8044904108929876
3.0002844507823734 2.7961733172458314
2.9982085329226487 2.8072184375495093
3.003049929387991 2.8005548908462394
2.995682955245358 2.8079244501124623
2.9959466372479477 2.8078107809334463
2.9965110499036003 2.8076043040671648
2.988108838096828 2.7952249290004296
3.0026889045564102 2.8003533047067988
2.9963584037361035 2.7947165222647445
2.999618961918879 2.806143387063572
2.9993566737560187 2.8062842619571757
2.9863077020795323 2.8058332365798666
2.999318535275224 2.796034682193387
3.000179210761986 2.796727271589287
2.9897655324980006 2.795174406443178
2.9945151538591475 2.8074465758110807
2.9845497687389795 2.7991256372573248
2.9986199716955597 2.806075161790982
2.9842931641702237 2.8003454212206496
2.984568795996907 2.8028266965751287
2.9851106678219823 2.80369071654401
3.0018354575145905 2.8010784465560468
2.989437600214169 2.7955305538125303
2.9951987660790462 2.7951719207418284
2.9999739079465595 2.7974856173571516
2.9912901207838583 2.7952006858043807
2.9885191155308077 2.7960606542941195
2.9997035239052128 2.7973322673292462
3.0015990115651308 2.8011660734899917
2.9878562532999124 2.7964490256341517
3.000266101507722 2.804279176498113
2.9864594019237796 2.804719911807517
2.999756796253 2.80467656494962
2.989027649376727 2.806231570162776
2.9898327661671225 2.795737640637868
2.985062385500861 2.7999685936776046
3.0012062827405988 2.801749453457618
2.9858366358773787 2.7987243058004028
2.9854912211236955 2.8028526650165517
2.987138817712762 2.8047877054874752
2.9856994305476974 2.799639188214843
3.0005754038803056 2.8024119702910157
2.9932128741703465 2.7957258083738012
2.999253547080629 2.804254858670296
2.9859463042240915 2.8024073948019006
2.9870277335676954 2.803824701555401
2.9982202654180123 2.7977295969312985
2.999199377287704 2.8035152705581554
2.986293327583172 2.8016993895699094
2.9870136389750845 2.798921777615554
2.9864521616814383 2.800058172780569
2.9873081561163812 2.8032227116450557
2.998450586153592 2.798719553732296
2.998829486462954 2.80301526304475
2.9992505704628436 2.8004903822627365
2.991967868237535 2.7968223275267556
2.996159834692922 2.804863768572932
2.9871790877601208 2.801582382621546
2.9977243608750364 2.8036277066440665
2.9882670243614218 2.803334719579361
2.993395738203486 2.797257969572274
2.9926939274072994 2.7972898248134332
2.9893818770235154 2.798582983272242
2.987993212592296 2.8007209914438707
2.9920656054243984 2.8046513488507063
2.9965164494162515 2.79843591116069
2.990701662557449 2.8042586197631807
2.9881508221985307 2.8017775610684077
2.994834004340196 2.8044537501860693
2.998077493423133 2.8011935006775017
2.992646428043107 2.8046082830083514
2.992208956890323 2.8045305973383754
2.995692017071905 2.8038584591462037
2.991289794981491 2.7981473487143282
2.9905799132062434 2.8036768756000168
2.9959525634393014 2.7988334073959735
2.993569174481906 2.8040079549278776
2.9947249354953427 2.803693731286109
2.996339983856551 2.80218055036203
2.990358721214812 2.7997721750052236
2.9934751952810936 2.7987964085666923
2.9962180361617623 2.8003909122503052
2.9917011832673968 2.7991929422579096
2.9926765459106286 2.7990807444024455
2.9947640413892347 2.799606720847701
2.995299729849648 2.8021152608409956
2.995102977783022 2.802220593687519
2.991812139565603 2.8023579837103894
2.9910678308925087 2.8011276716193905
2.995006412087384 2.800616805259826
2.9928665187464047 2.800721379989138
2.9930674166074622 2.800861653053885
